,Unnamed: 0,text
8887,125549,"Zimbabwe Banks are ready to issue out new US dollar bills to replace old, dirty and defaced notes in circulation if the public and corporates deposit the money, the Bankers Association of Zimbabwe has said."
8888,118573,"THE creation of a new £25m Academy for south Liverpool will go ahead as planned, Education Secretary Michael Gove confirmed."
8889,82454,"Michigan Sugar Co. expects 3.7M ton beet harvest this year, with yield of 25.5 ton per acre"
8890,87948,"Kerr loved pregnant catwalk show Updated: 22:26, Monday May 21, 2012 Miranda Kerr's most 'special' career moment was taking to the catwalk when she was pregnant."
8891,124463,A French warship ``Pierrot'' arrived in Aden seaport on Saturday in a friendly few-day visit.
8892,169508,"Los Angeles, CA Sources close to God have informed us that Michael Jackson, AKA 'The Gloved One', is actually alive and well and living as his alter ego, Pee Wee Herman."
8893,59644,A train crash in Missouri has brought down a road bridge and injured seven people.
8894,95594,The Leafs claimed veteran netminder Martin Gerber off re-entry waivers from Ottawa and announced that Vesa Toskala is done for the season.
8895,20524,Sarus conservation has suffered a setback as very few nests with eggs or chicks have been sighted during the ongoing breeding season.
8896,30446,"Five women from West Bengal and Karnataka were rescued from a red light area in Delhi and two people arrested, police said on Saturday."
8897,164253,TORONTO Toronto FC head coach Aron Winter is stepping down after a dismal start to the season that has left the club in Major League Soccer's basement.
8898,50038,"Three British soldiers were killed by an explosion in southern Afghanistan on Thursday, the Ministry of Defence said."
8899,82031,A vehicle crashes into an south Wichita apartment complex.
8900,171160,Tony Blair is urging Canada not to flinch in the face of many soldier deaths in Afghanistan and to mend fences with its transatlantic partners to help fight terrorism.
8901,159048,"ADLARGE MEDIA, LLC has inked a deal to represent Internet streaming talk show aggregator BLOGTALKRADIO for national advertising sales representation."
8902,198812,Spanish heartthrob Antonio Banderas has become wary of stripping off onscreen as he gets older.
8903,123341,CNN's Tom Foreman explains how the Italian cruise ship Costa Concordia went down.
8904,56401,Even as everyone is sure Raavan is Mani Ratnam's look at Ramayan in the contemporary age the director denies so.
8905,196506,A man in his 20s was shot dead last night near the Lionel Groulx métro station.
8906,58846,"Telecom giant MTN recently launched a new MTN talk on logo to mark it's tenth year anniversary of operating in the country's massive telecom and mobile business market at an elaborate ceremony held in Ikeja, Lagos."
8907,174,Almost four million euro in funding has been allocated to Galway city and county for housing adaptation grants.
8908,131213,Fox Sports cricket commentator Damien Fleming selects the players to watch for each state in the Sheffield Shield and Ryobi Cup this summer.
8909,61736,"From 19 to 25 July 2010, Finmeccanica will take part in the 47th Farnborough Air Show, which, together with that of Le Bourget, with which it alternates years, is the world's largest showcase for aerospace technology and the defence and security industry, and the event that most represents current trends in the international market."
8910,90096,"US Defence Secretary Leon Panetta has become the first Pentagon chief to visit Libya, after arriving in the capital Tripoli on Saturday to meet its the country's new rulers."
8911,27336,"A visit to Shantytown, 10 kilometres south of Greymouth, inspires imagery of plucky settlers, writes GILES BROWN."
8912,153146,"To me it clearly says that by the GOP cutting the budget and prohibiting our government from spending money it does not have, they are automatically seeking to destroy Medicare."
8913,131015,"A Bonaire woman was attacked and robbed at her home Tuesday morning, according to authorities."
8914,100446,"Zhang became the first Chinese fighter ever to fight in the UFC, and he became the first Chinese fighter ever to win in the UFC when he choked out Jason Reinhardt in the first round of their UFC 127 bout."
8915,132314,"Low-fare giant Southwest Airlines today announced it will begin serving Minneapolis-St. Paul International Airport in March 2009, with service to Chicago's Midway Airport."
8916,176790,By Mike Didymus '' Selhurst Park could become a giant supermarket if developers are willing to challenge the strict planning policy Croydon Council has placed on the site.
8917,21274,"Investigations are continuing following an incident in Sydney's south-west yesterday, during which a car was allegedly driven at police."
8918,155805,"ADAM, Inc., a leading provider of health information and benefits technology solutions, announced today that it has created the position of Chief Technology Officer as an important next step in its strategy to further develop its national broker channel and to capture an increasing share of the growing direct-to-employer market."
8919,5882,"Retail trade sales rose by 6.8% year-on-year in March, Statistics South Africa said on Wednesday."
8920,198260,"The Chicago Blackhawks announced today the team's 2009 preseason schedule, which consists of four games against National Hockey League opponents and two matchups in Zurich, Switzerland."
8921,169221,AN ABANDONED house in Wincheap is causing a stink among neighbours as trespassers wreak havoc and rubbish in the garden continues to pile up.
8922,119696,MultiCare has received a $2 million challenge grant from The Kresge Foundation toward the expansion of the emergency departments at Mary Bridge Children's Hospital and Tacoma General Hospital.
8923,149371,He marked that milestone by riding three winners on Friday's card.
8924,119896,A 29-year-old McBain man died early Sunday morning in a motorcycle crash in Richland Township.
8925,93674,"Sen. Joe Seng, D-Davenport, will appear on the June primary ballot for Iowa's 2nd Congressional District, according to the Des Moines Register."
8926,96280,She is the most-loved 'momager' of all and it seems that Kris Jenner is in talks to host her very own daytime talk show in the States.
8927,173149,Spain's capital city will become the focal point of the country's football activity on Sunday when Real Madrid hosts crosstown rival Atletico and Barcelona visits Getafe.
8928,166483,A Menominee man will be back in court next week facing charges in an alleged armed robbery.
8929,28197,Motion City Soundtrack have partnered up with the good people at Rolling Stone to stream their brand new single ``True Romance'' and can be heard by clicking here.
8930,135133,"The quarterly consumer confidence index rose by 1 percentage point to 106 in the third quarter - 14 points ahead of the global average , according to Nielsen ' s survey ."
